Link of Listing,Home Type,Address,Status,Price,Broker Name
https://www.zillow.com/homedetails/445-E-46th-St-Brooklyn-NY-11203/30659980_zpid/,MULTI_FAMILY,"445 East 46 St, East Flatbush, NY 11203",For Sale by Agent,"$1,100,000 ",Real Broker NY LLC
https://www.zillow.com/homedetails/629-60th-St-Brooklyn-NY-11220/30579695_zpid/,MULTI_FAMILY,"629 60th St, Brooklyn, NY 11220",For Sale by Agent,"$1,380,000 ",E House Realty & Mgt. Inc.
https://www.zillow.com/homedetails/221-Mac-Donough-St-Brooklyn-NY-11233/30605368_zpid/,TOWNHOUSE,"221 Mac Donough St, Brooklyn, NY 11233",For Sale by Agent,"$2,995,000 ",Brown Harris Stevens
https://www.zillow.com/homedetails/206-Vanderbilt-Ave-Brooklyn-NY-11205/30615369_zpid/,MULTI_FAMILY,"206 Vanderbilt Ave, Brooklyn, NY 11205",For Sale by Agent,"$4,800,000 ",Corcoran
https://www.zillow.com/homedetails/603-18th-St-Brooklyn-NY-11218/30580317_zpid/,TOWNHOUSE,"603 18th St, Brooklyn, NY 11218",For Sale by Agent,"$1,450,000 ",Safdie Realty Group
https://www.zillow.com/homedetails/2626-National-Dr-Brooklyn-NY-11234/30787955_zpid/,SINGLE_FAMILY,"2626 National Dr, Brooklyn, NY 11234",For Sale by Agent,"$6,900,000 ",Brooklyn's 4 U Realty LLC
https://www.zillow.com/homedetails/941-Newkirk-Ave-Brooklyn-NY-11230/30676196_zpid/,SINGLE_FAMILY,"941 Newkirk Ave, Brooklyn, NY 11230",For Sale by Agent,"$919,000 ",Douglas Elliman
https://www.zillow.com/homedetails/1400-E-52nd-St-Brooklyn-NY-11234/30762291_zpid/,MULTI_FAMILY,"1400 E 52nd St, Brooklyn, NY 11234",For Sale by Agent,"$849,000 ",DEFALCO TRISTAN
https://www.zillow.com/homedetails/185-Highland-Blvd-Brooklyn-NY-11207/30636485_zpid/,SINGLE_FAMILY,"185 Highland Blvd, Brooklyn, NY 11207",For Sale by Agent,"$898,000 ",Pride Estates
https://www.zillow.com/homedetails/74-89th-St-Brooklyn-NY-11209/30700675_zpid/,SINGLE_FAMILY,"74 89th St, Brooklyn, NY 11209",For Sale by Agent,"$1,298,000 ",Remax Real Estate Professionals
https://www.zillow.com/homedetails/30-College-Pl-Brooklyn-NY-11201/30567504_zpid/,TOWNHOUSE,"30 College Pl, Brooklyn, NY 11201",For Sale by Agent,"$5,695,000 ",Leslie J. Garfield
https://www.zillow.com/homedetails/1559-W-4th-St-Brooklyn-NY-11204/30719599_zpid/,SINGLE_FAMILY,"1559 W 4th Street, Bensonhurst, NY 11204",Non Owner Occupied,"$899,900 ",Liberty Chateau Realty Inc
https://www.zillow.com/homedetails/114A-Hart-St-Brooklyn-NY-11206/2080998161_zpid/,MULTI_FAMILY,"114A Hart St, Brooklyn, NY 11206",For Sale by Agent,"$2,400,000 ",Compass
https://www.zillow.com/homedetails/74-Clara-St-Brooklyn-NY-11218/30672437_zpid/,SINGLE_FAMILY,"74 Clara St, Brooklyn, NY 11218",For Sale by Agent,"$975,000 ",Brown Harris Stevens
https://www.zillow.com/homedetails/695-Meeker-Ave-Brooklyn-NY-11222/2092997316_zpid/,MULTI_FAMILY,"695 Meeker Avenue, Greenpoint, NY 11222",For Sale by Agent,"$1,300,000 ",Mitra Hakimi Realty Group LLC
https://www.zillow.com/homedetails/2046-Pacific-St-Brooklyn-NY-11233/30598149_zpid/,MULTI_FAMILY,"2046 Pacific St, Brooklyn, NY 11233",For Sale by Agent,"$1,250,000 ",5 Boro Realty Corp
https://www.zillow.com/homedetails/1455-E-15th-St-Brooklyn-NY-11230/30725979_zpid/,SINGLE_FAMILY,"1455 E 15th St, Brooklyn, NY 11230",For Sale by Agent,"$1,075,000 ",Behfar Team LLC
https://www.zillow.com/homedetails/612-3rd-St-Brooklyn-NY-11215/30587520_zpid/,TOWNHOUSE,"612 3rd St, Brooklyn, NY 11215",For Sale by Agent,"$6,295,000 ",Corcoran
https://www.zillow.com/homedetails/24-Brighton-3rd-Ln-Brooklyn-NY-11235/245038783_zpid/,SINGLE_FAMILY,"24 Brighton 3rd Ln, Brooklyn, NY 11235",For Sale by Agent,"$399,000 ",BHHS Fillmore R.E.
https://www.zillow.com/homedetails/4115-Hubbard-Pl-Brooklyn-NY-11210/30761650_zpid/,MULTI_FAMILY,"4115 Hubbard Pl, Brooklyn, NY 11210",For Sale by Agent,"$2,999,000 ",RE/MAX Edge
https://www.zillow.com/homedetails/1051-Herkimer-St-Brooklyn-NY-11233/30601229_zpid/,MULTI_FAMILY,"1051 Herkimer St, Brooklyn, NY 11233",For Sale by Agent,"$795,000 ",BELLMARC
https://www.zillow.com/homedetails/112-Washington-Ave-Brooklyn-NY-11205/30611737_zpid/,TOWNHOUSE,"112 Washington Ave, Brooklyn, NY 11205",For Sale by Agent,"$4,000,000 ",Mark O'Brien Development LLC
https://www.zillow.com/homedetails/56-Winthrop-St-9-Brooklyn-NY-11225/2056101569_zpid/,MULTI_FAMILY,"56 Winthrop St #9, Brooklyn, NY 11225",For Sale by Agent,"$1,200,000 ",Coldwell Banker Reliable Real Estate
https://www.zillow.com/homedetails/1838-Brown-St-Brooklyn-NY-11229/30729013_zpid/,MULTI_FAMILY,"1838 Brown St, Brooklyn, NY 11229",For Sale by Agent,"$938,000 ",Exit Realty Top Properties
https://www.zillow.com/homedetails/1623-Bay-Ridge-Ave-Brooklyn-NY-11204/30682926_zpid/,MULTI_FAMILY,"1623 Bay Ridge Ave, Brooklyn, NY 11204",For Sale by Agent,"$1,680,000 ",Ben Bay Realty Co
https://www.zillow.com/homedetails/56-Winthrop-St-Brooklyn-NY-11225/2101548808_zpid/,MULTI_FAMILY,"56 Winthrop Street, Flatbush, NY 11226",For Sale by Agent,"$1,200,000 ",Coldwell Banker Reliable R E
https://www.zillow.com/homedetails/1339-Decatur-St-Brooklyn-NY-11237/30630586_zpid/,MULTI_FAMILY,"1339 Decatur St, Brooklyn, NY 11237",For Sale by Agent,"$1,099,000 ",Top Nest Inc.
https://www.zillow.com/homedetails/26-Durland-Pl-Brooklyn-NY-11236/30773843_zpid/,SINGLE_FAMILY,"26 Durland, Canarsie, NY 11236",For Sale by Agent,"$460,000 ",Unlimited Homes Realty Inc
https://www.zillow.com/homedetails/2047-E-38th-St-Brooklyn-NY-11234/30785970_zpid/,SINGLE_FAMILY,"2047 E 38th Street, Marine Park, NY 11234",Non Owner Occupied,"$799,999 ",HomeLink Homes LLC
https://www.zillow.com/homedetails/7619-10th-Ave-Brooklyn-NY-11228/30696088_zpid/,SINGLE_FAMILY,"7619 10th Ave, Brooklyn, NY 11228",For Sale by Agent,"$1,100,000 ",Remax Real Estate Professionals
https://www.zillow.com/homedetails/32-Ludlam-Pl-Brooklyn-NY-11225/30594640_zpid/,MULTI_FAMILY,"32 Ludlam Pl, Brooklyn, NY 11225",For Sale by Agent,"$1,449,000 ",Century 21 Achievers
https://www.zillow.com/homedetails/137-Dahlgren-Pl-Brooklyn-NY-11228/30701098_zpid/,SINGLE_FAMILY,"137 Dahlgren Pl, Brooklyn, NY 11228",For Sale by Agent,"$989,999 ",Pen Realty LLC
https://www.zillow.com/homedetails/1953-Kimball-St-Brooklyn-NY-11234/30785329_zpid/,SINGLE_FAMILY,"1953 Kimball St, Brooklyn, NY 11234",For Sale by Agent,"$350,000 ",SOWAE CORP
https://www.zillow.com/homedetails/135-89th-St-Brooklyn-NY-11209/142961445_zpid/,SINGLE_FAMILY,"135 89th St, Brooklyn, NY 11209",For Sale by Agent,"$1,099,000 ",Remax Edge
https://www.zillow.com/homedetails/67-Remsen-St-Brooklyn-NY-11201/2124329933_zpid/,TOWNHOUSE,"67 Remsen St, Brooklyn, NY 11201",For Sale by Agent,"$7,250,000 ",Leslie J. Garfield
https://www.zillow.com/homedetails/1123-Bay-Ridge-Pkwy-Brooklyn-NY-11228/30705359_zpid/,SINGLE_FAMILY,"1123 Bay Ridge Pkwy, Brooklyn, NY 11228",For Sale by Agent,"$969,000 ",Remax Real Estate Professionals
https://www.zillow.com/homedetails/7811-10th-Ave-Brooklyn-NY-11228/30697100_zpid/,SINGLE_FAMILY,"7811 10th Ave, Brooklyn, NY 11228",For Sale by Agent,"$1,298,000 ",Berkshire Hathaway HomeServices Cangiano Estates
https://www.zillow.com/homedetails/499-E-29th-St-Brooklyn-NY-11210/30669723_zpid/,MULTI_FAMILY,"499 E 29th St, Brooklyn, NY 11210",RecentChange,"$729,900 ",BHHS Fillmore R.E.
https://www.zillow.com/homedetails/203-12th-St-Brooklyn-NY-11215/30585316_zpid/,SINGLE_FAMILY,"203 12th St, Brooklyn, NY 11215",For Sale by Agent,"$2,475,000 ",George L Clark Inc
https://www.zillow.com/homedetails/2072-E-74th-St-Brooklyn-NY-11234/30782383_zpid/,SINGLE_FAMILY,"2072 E 74th St, Brooklyn, NY 11234",For Sale by Agent,"$639,000 ",Classic Homes & Properties
https://www.zillow.com/homedetails/1042-E-52nd-St-Brooklyn-NY-11234/30758191_zpid/,SINGLE_FAMILY,"1042 E 52nd St, Brooklyn, NY 11234",For Sale by Agent,"$628,000 ",Remax Edge
https://www.zillow.com/homedetails/615-President-St-Brooklyn-NY-11215/30582931_zpid/,MULTI_FAMILY,"615 President St, Brooklyn, NY 11215",For Sale by Agent,"$2,250,000 ",Compass
https://www.zillow.com/homedetails/4-78th-St-Brooklyn-NY-11209/30696210_zpid/,SINGLE_FAMILY,"4 78th St, Brooklyn, NY 11209",For Sale by Agent,"$1,175,000 ",Elegran | Forbes Global Properties
https://www.zillow.com/homedetails/114A-Hart-St-Brooklyn-NY-11206/2080998161_zpid/,MULTI_FAMILY,"114A Hart St, Brooklyn, NY 11206",For Sale by Agent,"$2,400,000 ",Compass
https://www.zillow.com/homedetails/737-Glenmore-Ave-Brooklyn-NY-11208/30638745_zpid/,MULTI_FAMILY,"737 Glenmore Ave, Brooklyn, NY 11208",For Sale by Agent,"$899,000 ",Keystone Realty USA Corp
https://www.zillow.com/homedetails/407-Rugby-Rd-Brooklyn-NY-11226/30667684_zpid/,SINGLE_FAMILY,"407 Rugby Road, Ditmas Park, NY 11226",For Sale by Agent,"$1,300,000 ",Weichert Realtors TMT Group
https://www.zillow.com/homedetails/226-12th-St-Brooklyn-NY-11215/30585581_zpid/,MULTI_FAMILY,"226 12th St, Brooklyn, NY 11215",For Sale by Agent,"$2,999,990 ",Realty Trends Corp
https://www.zillow.com/homedetails/2120-E-26th-St-Brooklyn-NY-11229/30744875_zpid/,MULTI_FAMILY,"2120 E 26th St, Brooklyn, NY 11229",For Sale by Agent,"$1,139,000 ",Remax Edge
https://www.zillow.com/homedetails/67-Remsen-St-Brooklyn-NY-11201/2124329933_zpid/,TOWNHOUSE,"67 Remsen St, Brooklyn, NY 11201",For Sale by Agent,"$7,250,000 ",Leslie J. Garfield
https://www.zillow.com/homedetails/457-Van-Sicklen-St-Brooklyn-NY-11223/30737767_zpid/,MULTI_FAMILY,"457 Van Sicklen St, Brooklyn, NY 11223",For Sale by Agent,"$750,000 ",Remax Real Estate Professionals
https://www.zillow.com/homedetails/535-Pacific-St-Brooklyn-NY-11217/338704773_zpid/,TOWNHOUSE,"535 Pacific St, Brooklyn, NY 11217",For Sale by Agent,"$9,995,000 ",Compass
https://www.zillow.com/homedetails/126-Pierrepont-St-Brooklyn-NY-11201/30567596_zpid/,MULTI_FAMILY,"126 Pierrepont St, Brooklyn, NY 11201",For Sale by Agent,"$15,000,000 ",Leven Real Estate
https://www.zillow.com/homedetails/367-Sackett-St-Brooklyn-NY-11231/30572068_zpid/,MULTI_FAMILY,"367 Sackett St, Brooklyn, NY 11231",For Sale by Agent,"$3,150,000 ",Realty Collective
https://www.zillow.com/homedetails/921-E-84th-St-Brooklyn-NY-11236/83044118_zpid/,MULTI_FAMILY,"921 E 84th St, Brooklyn, NY 11236",For Sale by Agent,"$499,000 ",Pullini Realty Corp.
https://www.zillow.com/homedetails/1455-E-15th-St-Brooklyn-NY-11230/30725979_zpid/,SINGLE_FAMILY,"1455 E 15th St, Brooklyn, NY 11230",For Sale by Agent,"$1,075,000 ",Behfar Team LLC
https://www.zillow.com/homedetails/954-Brooklyn-Ave-Brooklyn-NY-11203/30659530_zpid/,SINGLE_FAMILY,"954 Brooklyn Ave, Brooklyn, NY 11203",For Sale by Agent,"$650,000 ",IHome Realty Group LLC
https://www.zillow.com/homedetails/338-Humboldt-St-Brooklyn-NY-11211/30623230_zpid/,TOWNHOUSE,"338 Humboldt St, Brooklyn, NY 11211",For Sale by Agent,"$2,695,000 ",Compass
https://www.zillow.com/homedetails/1123-Bay-Ridge-Pkwy-Brooklyn-NY-11228/30705359_zpid/,SINGLE_FAMILY,"1123 Bay Ridge Pkwy, Brooklyn, NY 11228",For Sale by Agent,"$969,000 ",Remax Real Estate Professionals
https://www.zillow.com/homedetails/595-Van-Buren-St-Brooklyn-NY-11221/30626397_zpid/,MULTI_FAMILY,"595 Van Buren St, Brooklyn, NY 11221",For Sale by Agent,"$1,895,000 ",Corcoran
https://www.zillow.com/homedetails/36-Schermerhorn-St-Brooklyn-NY-11201/122025342_zpid/,TOWNHOUSE,"36 Schermerhorn St, Brooklyn, NY 11201",For Sale by Agent,"$6,995,000 ",Leslie J. Garfield
https://www.zillow.com/homedetails/84-Bay-47-St-Brooklyn-NY-11214/30731191_zpid/,SINGLE_FAMILY,"84 Bay 47 St, Brooklyn, NY 11214",For Sale by Agent,"$725,000 ",Momentum Real Estate LLC
https://www.zillow.com/homedetails/198-Shepherd-Ave-Brooklyn-NY-11208/30638305_zpid/,MULTI_FAMILY,"198 Shepherd Avenue, Cypress Hills, NY 11208",Non Owner Occupied,"$625,000 ",Genstone Properties
https://www.zillow.com/homedetails/927-Hart-St-Brooklyn-NY-11237/30625510_zpid/,SINGLE_FAMILY,"927 Hart St, Brooklyn, NY 11237",For Sale by Agent,"$1,649,000 ",Continental Real Estate Grp In
https://www.zillow.com/homedetails/2626-National-Dr-Brooklyn-NY-11234/30787955_zpid/,SINGLE_FAMILY,"2626 National Dr, Brooklyn, NY 11234",For Sale by Agent,"$6,900,000 ",Brooklyn's 4 U Realty LLC
https://www.zillow.com/homedetails/1400-E-52nd-St-Brooklyn-NY-11234/30762291_zpid/,MULTI_FAMILY,"1400 E 52nd St, Brooklyn, NY 11234",For Sale by Agent,"$849,000 ",DEFALCO TRISTAN
https://www.zillow.com/homedetails/154-E-22nd-St-Brooklyn-NY-11226/30666924_zpid/,MULTI_FAMILY,"154 E 22nd St, Brooklyn, NY 11226",For Sale by Agent,"$949,000 ",American Homes Group
https://www.zillow.com/homedetails/21-Prospect-Park-W-Brooklyn-NY-11215/2096582981_zpid/,TOWNHOUSE,"21 Prospect Park W, Brooklyn, NY 11215",For Sale by Agent,"$7,750,000 ",Douglas Elliman
https://www.zillow.com/homedetails/413-Degraw-St-Brooklyn-NY-11217/30571946_zpid/,TOWNHOUSE,"413 Degraw St, Brooklyn, NY 11217",For Sale by Agent,"$7,400,000 ",Compass
https://www.zillow.com/homedetails/1710-E-51st-St-Brooklyn-NY-11234/30765361_zpid/,SINGLE_FAMILY,"1710 E 51st St, Brooklyn, NY 11234",For Sale by Agent,"$599,999 ",Coldwell Banker Reliable Real Estate
https://www.zillow.com/homedetails/288-20th-St-6-Brooklyn-NY-11215/2053972232_zpid/,MULTI_FAMILY,"288 20th St #6, Brooklyn, NY 11215",For Sale by Agent,"$1,150,000 ",Oxford Property Group
https://www.zillow.com/homedetails/635-E-104th-St-Brooklyn-NY-11236/30773795_zpid/,SINGLE_FAMILY,"635 E 104th Street, Canarsie, NY 11236",For Sale by Agent,"$415,000 ",Fave Realty Inc
https://www.zillow.com/homedetails/68-Schenck-Ave-Brooklyn-NY-11207/30637763_zpid/,SINGLE_FAMILY,"68 Schenck Avenue, Cypress Hills, NY 11207",For Sale by Agent,"$950,000 ",NEXTHOME PLATINUM PROPERTIES
https://www.zillow.com/homedetails/6219-16th-Ave-Brooklyn-NY-11204/30680877_zpid/,MULTI_FAMILY,"6219 16th Ave, Brooklyn, NY 11204",For Sale by Agent,"$1,198,000 ",Momentum Real Estate LLC
https://www.zillow.com/homedetails/65-4th-Pl-Brooklyn-NY-11231/30570689_zpid/,MULTI_FAMILY,"65 4th Pl, Brooklyn, NY 11231",For Sale by Agent,"$2,995,000 ",Corcoran
https://www.zillow.com/homedetails/1733-Albany-Ave-Brooklyn-NY-11210/30758616_zpid/,SINGLE_FAMILY,"1733 Albany Ave, Brooklyn, NY 11210",For Sale by Agent,"$679,900 ","Homes R Us Realty of NY, Inc."
https://www.zillow.com/homedetails/847-Livonia-Ave-Brooklyn-NY-11207/30641076_zpid/,MULTI_FAMILY,"847 Livonia Ave, Brooklyn, NY 11207",For Sale by Agent,"$399,000 ",Proof REO Inc.
https://www.zillow.com/homedetails/56-Winthrop-St-9-Brooklyn-NY-11225/2056101569_zpid/,MULTI_FAMILY,"56 Winthrop St #9, Brooklyn, NY 11225",For Sale by Agent,"$1,200,000 ",Coldwell Banker Reliable Real Estate
https://www.zillow.com/homedetails/82-Louisiana-Ave-Brooklyn-NY-11207/30647341_zpid/,MULTI_FAMILY,"82 Louisiana Avenue, Brooklyn, NY 11207",For Sale by Agent,"$899,900 ",Keller Williams Legacy Partner
https://www.zillow.com/homedetails/100-Veronica-Pl-Brooklyn-NY-11226/30666865_zpid/,SINGLE_FAMILY,"100 Veronica Pl, Brooklyn, NY 11226",For Sale by Agent,"$699,999 ",Keller Williams Realty of Greater Nassau
https://www.zillow.com/homedetails/2601-Avenue-P-Brooklyn-NY-11229/30726783_zpid/,SINGLE_FAMILY,"2601 Avenue P, Brooklyn, NY 11229",For Sale by Agent,"$5,600,000 ",Century 21 Melanie Kishk Realty
https://www.zillow.com/homedetails/2361-82nd-St-Brooklyn-NY-11214/30729379_zpid/,MULTI_FAMILY,"2361 82nd St, Brooklyn, NY 11214",For Sale by Agent,"$1,699,000 ",Remax Edge
https://www.zillow.com/homedetails/1164-77th-St-Brooklyn-NY-11228/30706955_zpid/,SINGLE_FAMILY,"1164 77th St, Brooklyn, NY 11228",For Sale by Agent,"$1,250,000 ",Remax Real Estate Professionals
https://www.zillow.com/homedetails/1608-Shore-Blvd-Brooklyn-NY-11235/30791396_zpid/,SINGLE_FAMILY,"1608 Shore Blvd, Brooklyn, NY 11235",For Sale by Agent,"$1,899,999 ",Amerihomes Realty of NY
https://www.zillow.com/homedetails/667-Jefferson-Ave-TW-Brooklyn-NY-11221/2053485045_zpid/,MULTI_FAMILY,"667 Jefferson Ave #TW, Brooklyn, NY 11221",For Sale by Agent,"$2,595,000 ",Massada Home Sales
https://www.zillow.com/homedetails/35-Carlton-Ave-Brooklyn-NY-11205/30614918_zpid/,SINGLE_FAMILY,"35 Carlton Ave, Brooklyn, NY 11205",For Sale by Agent,"$1,749,000 ",Compass
https://www.zillow.com/homedetails/1125-E-57th-St-Brooklyn-NY-11234/30762636_zpid/,MULTI_FAMILY,"1125 E 57th St, Brooklyn, NY 11234",For Sale by Agent,"$788,888 ",BHHS Fillmore R.E.
https://www.zillow.com/homedetails/1119-67th-St-Brooklyn-NY-11219/30689777_zpid/,MULTI_FAMILY,"1119 67th St, Brooklyn, NY 11219",For Sale by Agent,"$1,689,000 ",Your Next Door Realty Corporation
https://www.zillow.com/homedetails/411-Montauk-Ave-Brooklyn-NY-11208/30649630_zpid/,SINGLE_FAMILY,"411 Montauk Ave, Brooklyn, NY 11208",For Sale by Agent,"$549,000 ",Compass
https://www.zillow.com/homedetails/906-E-16th-St-Brooklyn-NY-11230/30724369_zpid/,MULTI_FAMILY,"906 E 16th St, Brooklyn, NY 11230",For Sale by Agent,"$849,000 ",Brisman Realty
https://www.zillow.com/homedetails/2618-Avenue-D-Brooklyn-NY-11226/30669156_zpid/,MULTI_FAMILY,"2618 Avenue D, Flatbush, NY 11226",For Sale by Agent,"$1,200,000 ",Keller Williams Landmark II
https://www.zillow.com/homedetails/105-Roebling-St-Brooklyn-NY-11211/30618640_zpid/,MULTI_FAMILY,"105 Roebling Street, Williamsburg, NY 11211",For Sale by Agent,"$2,600,000 ",Keller Williams Rlty Landmark
https://www.zillow.com/homedetails/672-Van-Siclen-Ave-Brooklyn-NY-11207/30646971_zpid/,MULTI_FAMILY,"672 Van Siclen Avenue, Brooklyn, NY 11207",For Sale by Agent,"$471,300 ",REALHome Services & Solutions
https://www.zillow.com/homedetails/7422-14th-Ave-Brooklyn-NY-11228/30705444_zpid/,SINGLE_FAMILY,"7422 14th Ave, Brooklyn, NY 11228",For Sale by Agent,"$3,500,000 ",Remax Real Estate Professionals
https://www.zillow.com/homedetails/1913-E-21st-St-Brooklyn-NY-11229/30728538_zpid/,SINGLE_FAMILY,"1913 E 21st St, Brooklyn, NY 11229",For Sale by Agent,"$1,299,999 ",Century 21 Melanie Kishk Realty
https://www.zillow.com/homedetails/1270-Sterling-Pl-Brooklyn-NY-11213/30596601_zpid/,MULTI_FAMILY,"1270 Sterling Pl, Brooklyn, NY 11213",For Sale by Agent,"$1,700,000 ",555 PROPERTIES LLC
https://www.zillow.com/homedetails/7316-Ridge-Blvd-Brooklyn-NY-11209/30694475_zpid/,SINGLE_FAMILY,"7316 Ridge Blvd, Brooklyn, NY 11209",For Sale by Agent,"$1,650,000 ",Remax Real Estate Professionals
https://www.zillow.com/homedetails/2051-E-73rd-St-Brooklyn-NY-11234/30782345_zpid/,SINGLE_FAMILY,"2051 E 73rd St, Brooklyn, NY 11234",For Sale by Agent,"$649,000 ",Berkshire Hathaway HomeServices Fillmore Real Estate
https://www.zillow.com/homedetails/1941-Fulton-St-Brooklyn-NY-11233/30600779_zpid/,MULTI_FAMILY,"1941 Fulton Street, Stuyvesant Heights, NY 11233",For Sale by Agent,"$1,499,000 ",Century 21 AA Realty
https://www.zillow.com/homedetails/75-Bay-Ridge-Pkwy-Brooklyn-NY-11209/30694822_zpid/,SINGLE_FAMILY,"75 Bay Ridge Pkwy, Brooklyn, NY 11209",For Sale by Agent,"$1,325,000 ",American Homes Group Inc
https://www.zillow.com/homedetails/282-Macon-St-Brooklyn-NY-11216/124206954_zpid/,MULTI_FAMILY,"282 Macon St, Brooklyn, NY 11216",For Sale by Agent,"$2,649,000 ",Gosen Properties
https://www.zillow.com/homedetails/12-College-Pl-Brooklyn-NY-11201/116172885_zpid/,TOWNHOUSE,"12 College Pl, Brooklyn, NY 11201",For Sale by Agent,"$10,975,000 ",Brown Harris Stevens
https://www.zillow.com/homedetails/254-Jefferson-St-Brooklyn-NY-11237/2053813838_zpid/,MULTI_FAMILY,"254 Jefferson Street, Bushwick, NY 11237",For Sale by Agent,"$1,150,000 ",B Square Realty Inc
https://www.zillow.com/homedetails/100-Veronica-Pl-Brooklyn-NY-11226/30666865_zpid/,SINGLE_FAMILY,"100 Veronica Pl, Brooklyn, NY 11226",For Sale by Agent,"$699,999 ",Keller Williams Realty of Greater Nassau
https://www.zillow.com/homedetails/243-Bay-13-St-Brooklyn-NY-11214/30714889_zpid/,SINGLE_FAMILY,"243 Bay 13 St, Brooklyn, NY 11214",For Sale by Agent,"$1,200,000 ",EXP COMMERCIAL LLC
https://www.zillow.com/homedetails/607-Warwick-St-Brooklyn-NY-11207/30640611_zpid/,MULTI_FAMILY,"607 Warwick St, Brooklyn, NY 11207",For Sale by Agent,"$640,000 ",McCalum Fine Homes Inc
https://www.zillow.com/homedetails/894-E-38th-St-Brooklyn-NY-11210/30750885_zpid/,SINGLE_FAMILY,"894 E 38th St, Brooklyn, NY 11210",For Sale by Agent,"$735,000 ",Century 21 Achievers
https://www.zillow.com/homedetails/43-Douglass-St-Brooklyn-NY-11231/30571726_zpid/,MULTI_FAMILY,"43 Douglass St, Brooklyn, NY 11231",For Sale by Agent,"$4,995,000 ",Corcoran
https://www.zillow.com/homedetails/1709-Avenue-I-Brooklyn-NY-11230/30724175_zpid/,SINGLE_FAMILY,"1709 Avenue I, Midwood, NY 11230",For Sale by Agent,"$2,688,000 ",Real Broker NY LLC
https://www.zillow.com/homedetails/64-Nolans-Ln-Brooklyn-NY-11236/2060433787_zpid/,SINGLE_FAMILY,"64 E Nolan Lane, Canarsie, NY 11236",For Sale by Agent,"$299,777 ",Keller Williams Realty Liberty
https://www.zillow.com/homedetails/5816-Avenue-O-Brooklyn-NY-11234/30781164_zpid/,MULTI_FAMILY,"5816 Avenue O, Brooklyn, NY 11234",For Sale by Agent,"$599,000 ",Douglas Elliman
https://www.zillow.com/homedetails/1923-66th-St-Brooklyn-NY-11204/30682041_zpid/,TOWNHOUSE,"1923 66th St, Brooklyn, NY 11204",For Sale by Agent,"$1,250,000 ",Ashford Homes
https://www.zillow.com/homedetails/57-Havemeyer-St-Brooklyn-NY-11211/2132878374_zpid/,TOWNHOUSE,"57 Havemeyer St, Brooklyn, NY 11211",For Sale by Agent,"$3,875,000 ",Corcoran
https://www.zillow.com/homedetails/1853-Benson-Ave-Brooklyn-NY-11214/30712214_zpid/,MULTI_FAMILY,"1853 Benson Ave, Brooklyn, NY 11214",For Sale by Agent,"$1,288,000 ",Bergen Basin Realty LLC
https://www.zillow.com/homedetails/281-Jefferson-Ave-Brooklyn-NY-11216/112506948_zpid/,MULTI_FAMILY,"281 Jefferson Ave, Brooklyn, NY 11216",For Sale by Agent,"$3,495,000 ",Compass
https://www.zillow.com/homedetails/183-Prospect-Pl-Brooklyn-NY-11238/30589943_zpid/,MULTI_FAMILY,"183 Prospect Pl, Brooklyn, NY 11238",For Sale by Agent,"$2,825,000 ",Dyer Estate Mgmt
https://www.zillow.com/homedetails/49-3-Brighton-Ct-Brooklyn-NY-11235/2056016845_zpid/,MULTI_FAMILY,"49 3 Brighton Court, Brighton Beach, NY 11235",For Sale by Agent,"$580,000 ",YCL Real Estate Consulting
https://www.zillow.com/homedetails/2505-E-64th-St-Brooklyn-NY-11234/30788571_zpid/,SINGLE_FAMILY,"2505 E 64th St, Brooklyn, NY 11234",For Sale by Agent,"$1,299,000 ",Korr Realty
